tempo,       mem, livreMem, swap, livreSwap, cpu, disponivel, dockerdCPU, dockerdMEM
106493,    352 , 3959 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106504,    352 , 3959 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106515,    352 , 3959 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106526,    352 , 3959 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106537,    352 , 3959 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106549,    352 , 3959 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106560,    352 , 3959 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106571,    353 , 3958 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106582,    352 , 3958 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106594,    352 , 3957 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106605,    352 , 3958 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106616,    352 , 3957 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106627,    352 , 3957 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106638,    353 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106650,    353 , 3958 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106661,    353 , 3958 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106672,    353 , 3958 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106683,    353 , 3958 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106694,    353 , 3957 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106706,    353 , 3957 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106717,    353 , 3957 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106728,    352 , 3958 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106739,    352 , 3958 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106751,    353 , 3957 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106762,    352 , 3957 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106773,    352 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106784,    352 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106795,    353 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106807,    353 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106818,    352 , 3956 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106829,    352 , 3955 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106840,    353 , 3955 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106852,    353 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106863,    353 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106874,    353 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106885,    353 , 3956 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106896,    353 , 3956 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106908,    353 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106919,    352 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106930,    352 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106941,    353 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106953,    353 , 3955 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106964,    352 , 3955 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
106975,    353 , 3956 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106986,    352 , 3955 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
106997,    352 , 3955 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107009,    353 , 3954 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107020,    352 , 3955 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107031,    353 , 3954 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107042,    353 , 3954 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107053,    353 , 3954 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107065,    354 , 3954 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107076,    354 , 3954 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107087,    354 , 3955 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107098,    354 , 3954 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107110,    353 , 3954 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107121,    353 , 3954 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107132,    354 , 3953 ,   0   , 4194, 0.26   , 5546, 0.0 , .8   
107143,    353 , 3954 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107154,    353 , 3954 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107166,    353 , 3953 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107177,    354 , 3953 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107188,    354 , 3953 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107199,    353 , 3953 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107211,    354 , 3952 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107222,    353 , 3952 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107233,    354 , 3952 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107244,    353 , 3952 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107255,    354 , 3953 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107267,    354 , 3953 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107278,    354 , 3953 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107289,    354 , 3952 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107300,    354 , 3953 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107312,    354 , 3953 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107323,    354 , 3952 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107334,    353 , 3952 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
107345,    354 , 3952 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107356,    353 , 3952 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107368,    353 , 3952 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107379,    354 , 3952 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107390,    354 , 3952 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107401,    354 , 3951 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107412,    354 , 3951 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107424,    353 , 3951 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107435,    353 , 3951 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107446,    353 , 3951 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107457,    354 , 3951 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107469,    354 , 3952 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107480,    354 , 3952 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107491,    354 , 3952 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107502,    353 , 3952 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107513,    353 , 3952 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107525,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107536,    353 , 3952 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107547,    352 , 3952 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107558,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107570,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107581,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107592,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107603,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107614,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107626,    353 , 3950 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107637,    353 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107648,    353 , 3950 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107659,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107671,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107682,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107693,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107704,    354 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107715,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107727,    353 , 3951 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107738,    353 , 3950 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107749,    353 , 3950 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107760,    353 , 3951 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107772,    353 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107783,    353 , 3950 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107794,    353 , 3950 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107805,    353 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107816,    353 , 3949 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107828,    353 , 3948 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107839,    353 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107850,    353 , 3948 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107861,    354 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107872,    354 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107884,    354 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107895,    354 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107906,    354 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107917,    353 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107929,    353 , 3949 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
107940,    353 , 3949 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107951,    353 , 3948 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107962,    353 , 3948 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107973,    353 , 3948 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107985,    354 , 3948 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
107996,    353 , 3948 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108007,    354 , 3947 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108018,    354 , 3947 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108030,    353 , 3947 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108041,    354 , 3947 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108052,    354 , 3946 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108063,    354 , 3947 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108074,    354 , 3947 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108086,    354 , 3948 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108097,    354 , 3947 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108108,    354 , 3947 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108119,    353 , 3948 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108131,    353 , 3948 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108142,    354 , 3947 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108153,    353 , 3947 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108164,    354 , 3947 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108175,    353 , 3946 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108187,    354 , 3946 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108198,    353 , 3946 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108209,    354 , 3946 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108220,    354 , 3945 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108231,    353 , 3946 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108243,    353 , 3945 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108254,    354 , 3945 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108265,    354 , 3945 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108276,    354 , 3945 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108288,    354 , 3946 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108299,    354 , 3946 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108310,    354 , 3946 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108321,    353 , 3946 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108332,    353 , 3945 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108344,    354 , 3945 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108355,    354 , 3945 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108366,    354 , 3945 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108377,    354 , 3944 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108389,    354 , 3944 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108400,    353 , 3944 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108411,    354 , 3944 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108422,    354 , 3944 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108433,    354 , 3944 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108445,    354 , 3943 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108456,    354 , 3943 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108467,    354 , 3944 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108478,    354 , 3944 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108490,    354 , 3944 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108501,    354 , 3944 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108512,    354 , 3944 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108523,    353 , 3944 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108534,    354 , 3943 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108546,    355 , 3943 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108557,    355 , 3943 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108568,    355 , 3943 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108579,    355 , 3942 ,   0   , 4194, 0.26   , 5547, 0.0 , .8   
108590,    355 , 3943 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108602,    355 , 3942 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108613,    355 , 3942 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108624,    355 , 3942 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108635,    355 , 3942 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108647,    355 , 3941 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108658,    355 , 3941 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108669,    355 , 3942 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108680,    355 , 3941 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108691,    355 , 3942 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108703,    355 , 3942 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108714,    355 , 3941 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108725,    355 , 3942 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108736,    355 , 3942 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108748,    355 , 3941 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108759,    355 , 3941 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108770,    355 , 3941 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108781,    355 , 3941 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108792,    355 , 3941 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108804,    355 , 3940 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108815,    355 , 3940 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108826,    355 , 3940 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108837,    354 , 3940 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108849,    355 , 3940 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108860,    354 , 3940 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108871,    355 , 3940 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
108882,    355 , 3941 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108893,    355 , 3941 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108905,    355 , 3941 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108916,    354 , 3941 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108927,    354 , 3941 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
108938,    354 , 3941 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108949,    354 , 3941 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108961,    354 , 3941 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108972,    354 , 3940 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108983,    354 , 3940 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
108994,    355 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109006,    354 , 3940 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109017,    354 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109028,    355 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109039,    354 , 3939 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109050,    354 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109062,    354 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109073,    354 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109084,    355 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109095,    355 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109107,    355 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109118,    355 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109129,    354 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109140,    354 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109151,    354 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109163,    354 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109174,    354 , 3939 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109185,    355 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109196,    355 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109208,    355 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109219,    355 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109230,    354 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109241,    354 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109252,    355 , 3937 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109264,    354 , 3937 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109275,    355 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109286,    355 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109297,    355 , 3938 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109308,    355 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109320,    355 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109331,    354 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109342,    354 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109353,    354 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109365,    354 , 3937 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109376,    354 , 3938 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109387,    355 , 3937 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109398,    354 , 3937 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109409,    355 , 3936 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109421,    354 , 3937 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109432,    354 , 3936 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109443,    354 , 3936 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109454,    355 , 3936 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109466,    355 , 3935 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109477,    355 , 3936 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109488,    355 , 3937 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109499,    355 , 3937 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109510,    355 , 3936 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109522,    355 , 3937 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109533,    355 , 3937 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109544,    355 , 3936 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109555,    355 , 3936 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109567,    354 , 3936 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109578,    354 , 3936 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109589,    355 , 3935 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109600,    354 , 3936 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109611,    354 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109623,    355 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109634,    355 , 3935 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109645,    354 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109656,    354 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109668,    355 , 3934 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109679,    355 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109690,    355 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109701,    355 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109712,    355 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109724,    355 , 3936 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109735,    354 , 3935 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109746,    355 , 3935 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109757,    355 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109768,    355 , 3935 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109780,    354 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109791,    355 , 3934 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109802,    355 , 3935 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109813,    355 , 3934 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109825,    355 , 3934 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109836,    354 , 3934 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109847,    355 , 3933 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109858,    355 , 3933 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109869,    355 , 3933 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109881,    355 , 3933 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109892,    355 , 3934 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109903,    355 , 3934 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109914,    356 , 3934 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109926,    355 , 3934 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109937,    355 , 3934 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
109948,    355 , 3934 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109959,    355 , 3934 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109970,    355 , 3933 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109982,    355 , 3933 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
109993,    355 , 3933 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110004,    355 , 3933 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110015,    355 , 3933 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
110026,    355 , 3932 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110038,    355 , 3932 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110049,    356 , 3931 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110060,    356 , 3931 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
110071,    355 , 3931 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110083,    356 , 3931 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
110094,    356 , 3932 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110105,    356 , 3932 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110116,    356 , 3932 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110127,    356 , 3932 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110139,    356 , 3931 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
110150,    356 , 3931 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
110161,    356 , 3931 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
110172,    356 , 3931 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
110184,    356 , 3931 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
110195,    356 , 3931 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110206,    356 , 3931 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110217,    356 , 3931 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
110228,    356 , 3930 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110240,    356 , 3930 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110251,    356 , 3930 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110262,    356 , 3930 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
110273,    356 , 3929 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110285,    356 , 3930 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
110296,    356 , 3931 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
